,subject,condition,billboard,viewing_status,fixated,glanced,recalled,recognized
691,sub030,Count_trash_bins,hotel,passed_first_notfixated_forgone,0,0,0,0
692,sub030,Count_trash_bins,travel_agency,passed_first_notfixated_forgone,0,0,0,0
693,sub030,Count_trash_bins,pottery_class,passed_first_notfixated_forgone,0,0,0,0
694,sub030,Count_trash_bins,drug_abuse,passed_first_notfixated_forgone,0,0,0,0
695,sub030,Count_trash_bins,museum,passed_first_notfixated_forgone,0,1,0,0
696,sub030,Count_trash_bins,great_lakes,passed_first_notfixated_forgone,0,0,0,0
697,sub030,Count_trash_bins,healthy_sleep,passed_first_notfixated_forgone,0,0,0,0
698,sub030,Count_trash_bins,clothes_sale,passed_first_notfixated_forgone,0,0,0,1
699,sub031,Free_Viewing,HIV,passed_first_fixated,1,1,0,0
700,sub031,Free_Viewing,drug_abuse,passed_first_fixated,1,1,0,0
701,sub031,Free_Viewing,pet_store,passed_first_fixated,1,1,0,0
702,sub031,Free_Viewing,moving_business,passed_first_fixated,1,1,0,0
703,sub031,Free_Viewing,burger,passed_first_fixated,1,1,0,0
704,sub031,Free_Viewing,healthy_sleep,passed_first_fixated,1,1,1,1
705,sub031,Free_Viewing,handwashing,passed_first_fixated,1,1,0,1
706,sub031,Free_Viewing,mental_health,passed_first_fixated,1,1,0,0
707,sub031,Free_Viewing,hotel,passed_first_fixated,1,1,0,0
708,sub031,Free_Viewing,fundraising,passed_first_fixated,1,1,0,0
709,sub031,Free_Viewing,smoking_cessation,passed_first_fixated,1,1,0,1
710,sub031,Free_Viewing,pizza,passed_first_fixated,1,1,0,0
711,sub031,Free_Viewing,healthy_diet,passed_first_fixated,1,1,0,1
712,sub031,Free_Viewing,diabetes_awareness,passed_first_fixated,1,1,0,0
713,sub031,Free_Viewing,smartphone,passed_first_fixated,1,1,0,0
714,sub031,Free_Viewing,museum,passed_incept_fixated,1,1,0,0
715,sub031,Free_Viewing,coffee,passed_incept_fixated,1,1,0,1
716,sub031,Free_Viewing,cosmetics,passed_incept_fixated,1,1,0,0
717,sub031,Free_Viewing,texting_driving,passed_incept_fixated,1,1,1,1
718,sub031,Free_Viewing,caffeine_consumption,passed_incept_fixated,1,1,1,1
719,sub031,Free_Viewing,pottery_class,passed_incept_fixated,1,1,0,0
720,sub031,Free_Viewing,great_lakes,passed_incept_fixated,1,1,0,0
721,sub031,Free_Viewing,travel_agency,passed_first_notfixated_forgone,0,1,0,0
722,sub031,Free_Viewing,carpet_cleaning,passed_first_notfixated_forgone,0,1,0,0
723,sub031,Free_Viewing,movie_premiere,passed_first_notfixated_forgone,0,1,0,0
724,sub031,Free_Viewing,furniture,passed_first_notfixated_forgone,0,1,0,0
725,sub032,Count_trash_bins,HIV,passed_first_fixated,1,1,0,1
726,sub032,Count_trash_bins,travel_agency,passed_first_fixated,1,1,0,0
727,sub032,Count_trash_bins,regular_doctor_visits,passed_first_fixated,1,1,1,1
728,sub032,Count_trash_bins,brunch,passed_first_fixated,1,1,0,1
729,sub032,Count_trash_bins,healthy_diet,passed_first_fixated,1,1,0,1
730,sub032,Count_trash_bins,jogging_physical_activity,passed_first_fixated,1,1,1,1
731,sub032,Count_trash_bins,car_insurance,passed_incept_fixated,1,1,0,1
732,sub032,Count_trash_bins,binge_drinking,passed_incept_fixated,1,1,0,1
733,sub032,Count_trash_bins,pottery_class,passed_incept_notfixated_forgone,0,0,0,0
734,sub032,Count_trash_bins,employee_wellness,passed_incept_notfixated_forgone,0,1,0,1
735,sub032,Count_trash_bins,fundraising,passed_first_notfixated_forgone,0,0,0,0
736,sub032,Count_trash_bins,clothes_sale,passed_first_notfixated_forgone,0,0,0,0
737,sub032,Count_trash_bins,smartphone,passed_first_notfixated_forgone,0,0,0,0
738,sub032,Count_trash_bins,moving_business,passed_first_notfixated_forgone,0,0,0,1
739,sub032,Count_trash_bins,grocery_store,passed_first_notfixated_forgone,0,0,0,0
740,sub032,Count_trash_bins,vaccination,passed_first_notfixated_forgone,0,0,0,1
741,sub032,Count_trash_bins,pizza,passed_first_notfixated_forgone,0,0,0,0
742,sub032,Count_trash_bins,pet_store,passed_first_notfixated_forgone,0,1,0,0
743,sub032,Count_trash_bins,movie_premiere,passed_first_notfixated_forgone,0,0,0,0
744,sub032,Count_trash_bins,great_lakes,passed_first_notfixated_forgone,0,0,0,0
745,sub032,Count_trash_bins,healthy_sleep,passed_first_notfixated_forgone,0,0,0,0
746,sub032,Count_trash_bins,smoking_cessation,passed_first_notfixated_forgone,0,0,0,0
747,sub032,Count_trash_bins,hotel,passed_first_notfixated_forgone,0,0,0,1
748,sub032,Count_trash_bins,furniture,passed_first_notfixated_forgone,0,0,0,0
749,sub032,Count_trash_bins,polar_bear,passed_first_notfixated_forgone,0,1,0,1
750,sub032,Count_trash_bins,buckle_up,passed_first_notfixated_forgone,0,1,1,1
751,sub032,Count_trash_bins,mental_health,passed_first_notfixated_forgone,0,0,0,1
752,sub032,Count_trash_bins,sun_skin_protection,passed_first_notfixated_forgone,0,0,0,0
753,sub033,Free_Viewing,binge_drinking,passed_first_fixated,1,1,0,1
754,sub033,Free_Viewing,diabetes_awareness,passed_first_fixated,1,1,0,0
755,sub033,Free_Viewing,buckle_up,passed_first_fixated,1,1,0,1
756,sub033,Free_Viewing,hotel,passed_first_fixated,1,1,0,1
757,sub033,Free_Viewing,fundraising,passed_first_fixated,1,1,0,0
758,sub033,Free_Viewing,grocery_store,passed_first_fixated,1,1,0,0
759,sub033,Free_Viewing,travel_agency,passed_first_fixated,1,1,1,0
760,sub033,Free_Viewing,lawyer,passed_first_fixated,1,1,0,0
761,sub033,Free_Viewing,movie_premiere,passed_first_fixated,1,1,0,1
762,sub033,Free_Viewing,employee_wellness,passed_first_fixated,1,1,0,0
763,sub033,Free_Viewing,healthy_diet,passed_first_fixated,1,1,0,1
764,sub033,Free_Viewing,cosmetics,passed_first_fixated,1,1,1,0
765,sub033,Free_Viewing,burger,passed_first_fixated,1,1,0,0
766,sub033,Free_Viewing,great_lakes,passed_first_fixated,1,1,1,1
767,sub033,Free_Viewing,coffee,passed_first_fixated,1,1,0,1
768,sub033,Free_Viewing,carpet_cleaning,passed_first_fixated,1,1,0,0
769,sub033,Free_Viewing,caffeine_consumption,passed_first_fixated,1,1,0,1
770,sub033,Free_Viewing,brunch,passed_first_fixated,1,1,0,0
771,sub033,Free_Viewing,car_insurance,passed_first_fixated,1,1,0,1
772,sub033,Free_Viewing,handwashing,passed_first_fixated,1,1,0,1
773,sub033,Free_Viewing,smoking_cessation,passed_first_fixated,1,1,1,1
774,sub033,Free_Viewing,pet_store,passed_first_fixated,1,1,0,0
775,sub033,Free_Viewing,museum,passed_first_fixated,1,1,0,1
776,sub033,Free_Viewing,jogging_physical_activity,passed_first_fixated,1,1,0,0
777,sub033,Free_Viewing,HIV,passed_incept_fixated,1,1,0,0
778,sub033,Free_Viewing,pizza,passed_incept_fixated,1,1,0,0
779,sub033,Free_Viewing,regular_doctor_visits,passed_incept_fixated,1,1,0,1
780,sub033,Free_Viewing,pottery_class,passed_first_notfixated_forgone,0,0,0,0
781,sub033,Free_Viewing,sun_skin_protection,passed_first_notfixated_forgone,0,1,0,1
782,sub033,Free_Viewing,vaccination,passed_first_notfixated_forgone,0,0,0,1
783,sub033,Free_Viewing,smartphone,passed_first_notfixated_forgone,0,1,0,0
784,sub033,Free_Viewing,drug_abuse,passed_first_notfixated_forgone,0,1,0,1
785,sub033,Free_Viewing,mental_health,passed_first_notfixated_forgone,0,0,0,1
786,sub033,Free_Viewing,polar_bear,passed_first_notfixated_forgone,0,0,0,1
787,sub033,Free_Viewing,texting_driving,passed_first_notfixated_forgone,0,1,0,1
788,sub033,Free_Viewing,clothes_sale,passed_first_notfixated_forgone,0,1,0,1
789,sub034,Count_trash_bins,car_insurance,passed_first_fixated,1,1,0,0
790,sub034,Count_trash_bins,healthy_sleep,passed_first_fixated,1,1,0,1
791,sub034,Count_trash_bins,great_lakes,passed_incept_fixated,1,1,0,0
792,sub034,Count_trash_bins,pet_store,passed_incept_fixated,1,1,1,1
793,sub034,Count_trash_bins,coffee,passed_incept_fixated,1,1,0,0
794,sub034,Count_trash_bins,movie_premiere,passed_incept_fixated,1,1,0,0
795,sub034,Count_trash_bins,handwashing,passed_incept_fixated,1,1,0,0
796,sub034,Count_trash_bins,moving_business,passed_incept_notfixated_forgone,0,0,0,0
797,sub034,Count_trash_bins,furniture,passed_incept_notfixated_forgone,0,1,0,0
798,sub034,Count_trash_bins,travel_agency,passed_first_notfixated_forgone,0,1,0,0
799,sub034,Count_trash_bins,lawyer,passed_first_notfixated_forgone,0,0,0,0
800,sub034,Count_trash_bins,employee_wellness,passed_first_notfixated_forgone,0,0,0,1
801,sub034,Count_trash_bins,healthy_diet,passed_first_notfixated_forgone,0,1,0,0
802,sub034,Count_trash_bins,texting_driving,passed_first_notfixated_forgone,0,0,0,0
803,sub034,Count_trash_bins,jogging_physical_activity,passed_first_notfixated_forgone,0,0,0,0
804,sub034,Count_trash_bins,drug_abuse,passed_first_notfixated_forgone,0,0,0,0
805,sub034,Count_trash_bins,buckle_up,passed_first_notfixated_forgone,0,1,0,0
806,sub034,Count_trash_bins,HIV,passed_first_notfixated_forgone,0,1,0,0
807,sub034,Count_trash_bins,museum,passed_first_notfixated_forgone,0,0,0,0
808,sub034,Count_trash_bins,pottery_class,passed_first_notfixated_forgone,0,0,0,0
809,sub034,Count_trash_bins,recycling,passed_first_notfixated_forgone,0,0,0,0
810,sub035,Free_Viewing,moving_business,passed_first_fixated,1,1,0,0
811,sub035,Free_Viewing,handwashing,passed_first_fixated,1,1,0,1
812,sub035,Free_Viewing,hotel,passed_first_fixated,1,1,1,1
813,sub035,Free_Viewing,smoking_cessation,passed_first_fixated,1,1,1,1
814,sub035,Free_Viewing,movie_premiere,passed_first_fixated,1,1,0,1
815,sub035,Free_Viewing,employee_wellness,passed_first_fixated,1,1,0,1
816,sub035,Free_Viewing,healthy_diet,passed_first_fixated,1,1,0,0
817,sub035,Free_Viewing,pizza,passed_first_fixated,1,1,1,1
818,sub035,Free_Viewing,buckle_up,passed_first_fixated,1,1,1,1
819,sub035,Free_Viewing,clothes_sale,passed_first_fixated,1,1,0,0
820,sub035,Free_Viewing,regular_doctor_visits,passed_first_fixated,1,1,0,0
821,sub035,Free_Viewing,coffee,passed_first_fixated,1,1,1,1
822,sub035,Free_Viewing,cosmetics,passed_first_fixated,1,1,0,1
823,sub035,Free_Viewing,drug_abuse,passed_first_fixated,1,1,0,1
824,sub035,Free_Viewing,sun_skin_protection,passed_first_fixated,1,1,0,1
825,sub035,Free_Viewing,healthy_sleep,passed_first_fixated,1,1,0,1
826,sub035,Free_Viewing,smartphone,passed_first_fixated,1,1,0,1
827,sub035,Free_Viewing,diabetes_awareness,passed_first_fixated,1,1,0,1
828,sub035,Free_Viewing,polar_bear,passed_first_fixated,1,1,0,1
829,sub035,Free_Viewing,furniture,passed_first_fixated,1,1,0,1
830,sub035,Free_Viewing,pottery_class,passed_first_fixated,1,1,0,0
831,sub035,Free_Viewing,great_lakes,passed_first_fixated,1,1,0,1
832,sub035,Free_Viewing,grocery_store,passed_first_fixated,1,1,1,1
833,sub035,Free_Viewing,car_insurance,passed_first_fixated,1,1,0,1
834,sub035,Free_Viewing,pet_store,passed_first_fixated,1,1,0,1
835,sub035,Free_Viewing,binge_drinking,passed_first_fixated,1,1,1,1
836,sub035,Free_Viewing,recycling,passed_first_fixated,1,1,0,1
837,sub035,Free_Viewing,mental_health,passed_first_fixated,1,1,0,1
838,sub035,Free_Viewing,lawyer,passed_first_fixated,1,1,0,1
839,sub035,Free_Viewing,fundraising,passed_first_fixated,1,1,0,1
840,sub035,Free_Viewing,texting_driving,passed_first_fixated,1,1,1,1
841,sub035,Free_Viewing,travel_agency,passed_incept_fixated,1,1,0,1
842,sub035,Free_Viewing,jogging_physical_activity,passed_incept_fixated,1,1,1,1
843,sub035,Free_Viewing,vaccination,passed_incept_fixated,1,1,1,1
844,sub035,Free_Viewing,carpet_cleaning,passed_first_notfixated_forgone,0,0,0,0
845,sub035,Free_Viewing,caffeine_consumption,passed_first_notfixated_forgone,0,1,1,1
846,sub036,Count_trash_bins,smartphone,passed_first_fixated,1,1,0,0
847,sub036,Count_trash_bins,movie_premiere,passed_first_fixated,1,1,0,0
848,sub036,Count_trash_bins,carpet_cleaning,passed_first_fixated,1,1,0,0
849,sub036,Count_trash_bins,furniture,passed_first_fixated,1,1,0,0
850,sub036,Count_trash_bins,hotel,passed_first_fixated,1,1,0,0
851,sub036,Count_trash_bins,grocery_store,passed_first_fixated,1,1,0,0
852,sub036,Count_trash_bins,regular_doctor_visits,passed_incept_fixated,1,1,0,1
853,sub036,Count_trash_bins,lawyer,passed_incept_fixated,1,1,0,0
854,sub036,Count_trash_bins,binge_drinking,passed_incept_fixated,1,1,1,1
855,sub036,Count_trash_bins,coffee,passed_incept_fixated,1,1,0,0
856,sub036,Count_trash_bins,brunch,passed_incept_notfixated_forgone,0,1,0,0
857,sub036,Count_trash_bins,smoking_cessation,passed_incept_notfixated_forgone,0,1,0,0
858,sub036,Count_trash_bins,drug_abuse,passed_first_notfixated_forgone,0,0,0,0
859,sub036,Count_trash_bins,clothes_sale,passed_first_notfixated_forgone,0,0,0,0
860,sub036,Count_trash_bins,museum,passed_first_notfixated_forgone,0,0,0,0
861,sub036,Count_trash_bins,healthy_diet,passed_first_notfixated_forgone,0,0,0,0
862,sub036,Count_trash_bins,jogging_physical_activity,passed_first_notfixated_forgone,0,0,0,0
863,sub036,Count_trash_bins,burger,passed_first_notfixated_forgone,0,0,0,0
864,sub036,Count_trash_bins,travel_agency,passed_first_notfixated_forgone,0,0,0,0
865,sub036,Count_trash_bins,pottery_class,passed_first_notfixated_forgone,0,0,0,0
866,sub037,Free_Viewing,clothes_sale,passed_first_fixated,1,1,0,0
867,sub037,Free_Viewing,car_insurance,passed_first_fixated,1,1,0,0
868,sub037,Free_Viewing,travel_agency,passed_first_fixated,1,1,0,0
869,sub037,Free_Viewing,diabetes_awareness,passed_first_fixated,1,1,0,1
870,sub037,Free_Viewing,jogging_physical_activity,passed_first_fixated,1,1,0,0
871,sub037,Free_Viewing,pet_store,passed_first_fixated,1,1,0,1
872,sub037,Free_Viewing,museum,passed_first_fixated,1,1,0,0
873,sub037,Free_Viewing,smartphone,passed_first_fixated,1,1,1,1
874,sub037,Free_Viewing,vaccination,passed_first_fixated,1,1,0,0
875,sub037,Free_Viewing,recycling,passed_first_fixated,1,1,0,0
876,sub037,Free_Viewing,furniture,passed_first_fixated,1,1,0,0
877,sub037,Free_Viewing,regular_doctor_visits,passed_first_fixated,1,1,1,1
878,sub037,Free_Viewing,binge_drinking,passed_first_fixated,1,1,0,1
879,sub037,Free_Viewing,smoking_cessation,passed_first_fixated,1,1,1,1
880,sub037,Free_Viewing,pizza,passed_first_fixated,1,1,0,0
881,sub037,Free_Viewing,burger,passed_first_fixated,1,1,0,1
882,sub037,Free_Viewing,mental_health,passed_first_fixated,1,1,1,1
883,sub037,Free_Viewing,healthy_sleep,passed_first_fixated,1,1,0,1
884,sub037,Free_Viewing,sun_skin_protection,passed_first_fixated,1,1,0,0
885,sub037,Free_Viewing,great_lakes,passed_first_fixated,1,1,1,1
886,sub037,Free_Viewing,coffee,passed_first_fixated,1,1,1,1
887,sub037,Free_Viewing,lawyer,passed_first_fixated,1,1,0,0
888,sub037,Free_Viewing,buckle_up,passed_first_fixated,1,1,0,1
889,sub037,Free_Viewing,grocery_store,passed_first_fixated,1,1,1,1
890,sub037,Free_Viewing,texting_driving,passed_first_fixated,1,1,0,1
891,sub037,Free_Viewing,healthy_diet,passed_incept_fixated,1,1,0,1
892,sub037,Free_Viewing,polar_bear,passed_incept_fixated,1,1,1,1
893,sub037,Free_Viewing,handwashing,passed_incept_fixated,1,1,0,1
894,sub037,Free_Viewing,drug_abuse,passed_incept_fixated,1,1,0,0
895,sub037,Free_Viewing,cosmetics,passed_first_notfixated_forgone,0,0,0,1
896,sub037,Free_Viewing,movie_premiere,passed_first_notfixated_forgone,0,1,0,0
897,sub037,Free_Viewing,HIV,passed_first_notfixated_forgone,0,0,0,1
898,sub037,Free_Viewing,hotel,passed_first_notfixated_forgone,0,1,0,0
899,sub037,Free_Viewing,fundraising,passed_first_notfixated_forgone,0,0,0,0
900,sub037,Free_Viewing,caffeine_consumption,passed_first_notfixated_forgone,0,0,0,1
901,sub038,Count_trash_bins,vaccination,passed_first_fixated,1,1,0,0
902,sub038,Count_trash_bins,regular_doctor_visits,passed_first_fixated,1,1,0,0
903,sub038,Count_trash_bins,smartphone,passed_first_fixated,1,1,0,0
904,sub038,Count_trash_bins,clothes_sale,passed_incept_fixated,1,1,0,0
905,sub038,Count_trash_bins,recycling,passed_incept_fixated,1,1,0,0
906,sub038,Count_trash_bins,employee_wellness,passed_incept_fixated,1,1,0,1
907,sub038,Count_trash_bins,jogging_physical_activity,passed_incept_notfixated_forgone,0,1,0,0
908,sub038,Count_trash_bins,fundraising,passed_incept_notfixated_forgone,0,1,0,0
909,sub038,Count_trash_bins,healthy_diet,passed_incept_notfixated_forgone,0,1,0,1
910,sub038,Count_trash_bins,polar_bear,passed_first_notfixated_forgone,0,1,0,0
911,sub038,Count_trash_bins,travel_agency,passed_first_notfixated_forgone,0,0,0,0
912,sub038,Count_trash_bins,smoking_cessation,passed_first_notfixated_forgone,0,0,0,0
913,sub038,Count_trash_bins,coffee,passed_first_notfixated_forgone,0,0,0,0
914,sub038,Count_trash_bins,caffeine_consumption,passed_first_notfixated_forgone,0,0,0,0
915,sub038,Count_trash_bins,brunch,passed_first_notfixated_forgone,0,0,0,1
916,sub038,Count_trash_bins,handwashing,passed_first_notfixated_forgone,0,1,0,1
917,sub038,Count_trash_bins,grocery_store,passed_first_notfixated_forgone,0,1,0,0
918,sub038,Count_trash_bins,binge_drinking,passed_first_notfixated_forgone,0,1,0,0
919,sub038,Count_trash_bins,pottery_class,passed_first_notfixated_forgone,0,0,0,0
920,sub039,Free_Viewing,caffeine_consumption,passed_first_fixated,1,1,0,1
921,sub039,Free_Viewing,pottery_class,passed_first_fixated,1,1,0,0
922,sub039,Free_Viewing,drug_abuse,passed_first_fixated,1,1,0,1
923,sub039,Free_Viewing,polar_bear,passed_first_fixated,1,1,0,0
924,sub039,Free_Viewing,binge_drinking,passed_first_fixated,1,1,1,1
925,sub039,Free_Viewing,jogging_physical_activity,passed_first_fixated,1,1,0,1
926,sub039,Free_Viewing,vaccination,passed_first_fixated,1,1,0,1
927,sub039,Free_Viewing,HIV,passed_first_fixated,1,1,1,1
928,sub039,Free_Viewing,mental_health,passed_first_fixated,1,1,0,1
929,sub039,Free_Viewing,healthy_diet,passed_first_fixated,1,1,1,1
930,sub039,Free_Viewing,buckle_up,passed_first_fixated,1,1,0,0
931,sub039,Free_Viewing,moving_business,passed_first_fixated,1,1,0,0
932,sub039,Free_Viewing,diabetes_awareness,passed_first_fixated,1,1,0,0
933,sub039,Free_Viewing,pizza,passed_first_fixated,1,1,1,1
934,sub039,Free_Viewing,car_insurance,passed_first_fixated,1,1,0,1
935,sub039,Free_Viewing,carpet_cleaning,passed_first_fixated,1,1,0,1
936,sub039,Free_Viewing,cosmetics,passed_first_fixated,1,1,1,1
937,sub039,Free_Viewing,furniture,passed_first_fixated,1,1,0,0
938,sub039,Free_Viewing,pet_store,passed_first_fixated,1,1,0,1
939,sub039,Free_Viewing,handwashing,passed_first_fixated,1,1,0,1
940,sub039,Free_Viewing,smartphone,passed_first_fixated,1,1,0,1
941,sub039,Free_Viewing,healthy_sleep,passed_first_fixated,1,1,0,0
942,sub039,Free_Viewing,movie_premiere,passed_first_fixated,1,1,0,1
943,sub039,Free_Viewing,brunch,passed_first_fixated,1,1,0,1
944,sub039,Free_Viewing,lawyer,passed_first_fixated,1,1,0,0
945,sub039,Free_Viewing,travel_agency,passed_first_fixated,1,1,0,1
946,sub039,Free_Viewing,texting_driving,passed_first_fixated,1,1,1,1
947,sub039,Free_Viewing,museum,passed_first_fixated,1,1,0,1
948,sub039,Free_Viewing,employee_wellness,passed_first_fixated,1,1,0,1
949,sub039,Free_Viewing,grocery_store,passed_first_fixated,1,1,0,0
950,sub039,Free_Viewing,smoking_cessation,passed_first_fixated,1,1,1,1
951,sub039,Free_Viewing,fundraising,passed_incept_fixated,1,1,0,0
952,sub039,Free_Viewing,clothes_sale,passed_incept_fixated,1,1,0,1
953,sub039,Free_Viewing,recycling,passed_first_notfixated_forgone,0,1,0,0
954,sub039,Free_Viewing,coffee,passed_first_notfixated_forgone,0,1,0,0
955,sub039,Free_Viewing,sun_skin_protection,passed_first_notfixated_forgone,0,1,0,0
956,sub040,Count_trash_bins,brunch,passed_first_fixated,1,1,0,0
957,sub040,Count_trash_bins,binge_drinking,passed_first_fixated,1,1,0,0
958,sub040,Count_trash_bins,HIV,passed_first_fixated,1,1,1,1
959,sub040,Count_trash_bins,sun_skin_protection,passed_incept_fixated,1,1,0,1
960,sub040,Count_trash_bins,lawyer,passed_incept_fixated,1,1,1,1
961,sub040,Count_trash_bins,cosmetics,passed_incept_fixated,1,1,0,1
962,sub040,Count_trash_bins,healthy_sleep,passed_incept_fixated,1,1,1,1
963,sub040,Count_trash_bins,carpet_cleaning,passed_incept_fixated,1,1,0,0
964,sub040,Count_trash_bins,handwashing,passed_incept_notfixated_forgone,0,0,0,0
965,sub040,Count_trash_bins,pizza,passed_incept_notfixated_forgone,0,1,0,0
966,sub040,Count_trash_bins,employee_wellness,passed_first_notfixated_forgone,0,0,0,0
967,sub040,Count_trash_bins,pet_store,passed_first_notfixated_forgone,0,0,0,0
968,sub040,Count_trash_bins,smoking_cessation,passed_first_notfixated_forgone,0,0,0,0
969,sub040,Count_trash_bins,diabetes_awareness,passed_first_notfixated_forgone,0,0,0,0
970,sub040,Count_trash_bins,furniture,passed_first_notfixated_forgone,0,1,0,0
971,sub040,Count_trash_bins,great_lakes,passed_first_notfixated_forgone,0,0,0,0
972,sub040,Count_trash_bins,moving_business,passed_first_notfixated_forgone,0,0,0,0
973,sub040,Count_trash_bins,caffeine_consumption,passed_first_notfixated_forgone,0,0,0,0
974,sub040,Count_trash_bins,texting_driving,passed_first_notfixated_forgone,0,0,0,1
